date,region_code,icb_code,capacity,capacity_per_population,population,num_ward_patients,occupancy,suppressed
2023-11-01,Y60,QOC,202,46.4,435552,109,0.54,False
2023-11-01,Y60,QNC,224,23.0,975001,139,0.621,False
2023-11-01,Y60,QUA,526,50.4,1042826,385,0.732,False
2023-11-01,Y61,QJG,161,18.3,880828,129,0.801,False
2023-11-01,Y61,QM7,503,38.2,1318118,435,0.865,False
2023-11-01,Y61,QMM,164,17.9,916925,148,0.902,False
2023-11-01,Y61,QH8,180,17.5,1026575,169,0.939,False
2023-11-01,Y61,QHG,360,40.9,879500,314,0.872,False
2023-11-01,Y61,QUE,170,20.0,850062,143,0.841,False
2023-11-01,Y56,QMJ,155,10.4,1491711,109,0.703,False
2023-11-01,Y56,QKK,446,25.9,1720531,365,0.818,False
2023-11-01,Y56,QWE,365,25.4,1436085,244,0.668,False
2023-11-01,Y56,QMF,328,16.8,1949531,247,0.753,False
2023-11-01,Y56,QRV,588,24.6,2390057,188,0.32,False
2023-11-01,Y59,QU9,471,29.2,1614333,425,0.902,False
2023-11-01,Y59,QNQ,225,33.7,667037,204,0.907,False
2023-11-01,Y59,QRL,372,23.0,1614176,308,0.828,False
2023-11-01,Y59,QXU,231,25.0,925154,193,0.835,False
2023-11-01,Y59,QNX,129,8.4,1537758,115,0.891,False
2023-11-01,Y58,QT6,195,38.5,506051,115,0.59,False
2023-11-01,Y58,QVV,134,19.2,699617,65,0.485,False
2023-11-01,Y58,QJK,225,20.8,1082047,107,0.476,False
2023-11-01,Y58,QSL,101,20.1,501321,90,0.891,False
2023-11-01,Y58,QOX,164,20.0,819157,109,0.665,False
2023-11-01,Y58,QUY,156,17.5,889463,98,0.628,False
2023-11-01,Y58,QR1,96,17.0,565809,30,0.313,False
2023-12-01,Y61,QJG,161,18.3,880828,372,1.0,True
2023-12-01,Y59,QRL,343,21.2,1614176,375,1.0,True
2023-12-01,Y62,QYG,396,17.4,2274535,179,0.452,False
2023-12-01,Y62,QOP,758,29.3,2586911,390,0.515,False
2023-12-01,Y62,QE1,400,26.5,1512265,234,0.585,False
2023-12-01,Y63,QOQ,167,11.2,1495717,94,0.563,False
2023-12-01,Y63,QHM,490,18.5,2648569,195,0.398,False
2023-12-01,Y63,QF7,300,24.3,1232761,172,0.573,False
2023-12-01,Y63,QWO,351,16.3,2146896,296,0.843,False
2023-12-01,Y60,QHL,170,13.4,1266823,136,0.8,False
2023-12-01,Y60,QWU,170,19.2,885413,155,0.912,False
2023-12-01,Y60,QGH,134,19.5,687028,84,0.627,False
2023-12-01,Y60,QJ2,157,16.9,928090,57,0.363,False
2023-12-01,Y60,QK1,155,15.6,990432,122,0.787,False
2023-12-01,Y60,QJM,145,21.3,681181,100,0.69,False
2023-12-01,Y60,QPM,338,50.5,669366,238,0.704,False
2023-12-01,Y60,QT1,186,17.8,1042908,152,0.817,False
2023-12-01,Y60,QOC,115,26.4,435552,90,0.783,False
2023-12-01,Y60,QNC,224,23.0,975001,144,0.643,False
2023-12-01,Y60,QUA,533,51.1,1042826,443,0.831,False
2023-12-01,Y61,QM7,516,39.1,1318118,477,0.924,False
2023-12-01,Y61,QMM,217,23.7,916925,152,0.7,False
2023-12-01,Y61,QH8,180,17.5,1026575,167,0.928,False
2023-12-01,Y61,QHG,360,40.9,879500,292,0.811,False
2023-12-01,Y61,QUE,198,23.3,850062,163,0.823,False
2023-12-01,Y56,QMJ,175,11.7,1491711,125,0.714,False
2023-12-01,Y56,QKK,473,27.5,1720531,406,0.858,False
2023-12-01,Y56,QWE,385,26.8,1436085,338,0.878,False
2023-12-01,Y56,QMF,356,18.3,1949531,213,0.598,False
2023-12-01,Y56,QRV,588,24.6,2390057,300,0.51,False
2023-12-01,Y59,QU9,497,30.8,1614333,462,0.93,False
2023-12-01,Y59,QNQ,219,32.8,667037,197,0.9,False
2023-12-01,Y59,QKS,373,23.1,1612785,252,0.676,False
2023-12-01,Y59,QXU,252,27.2,925154,202,0.802,False
2023-12-01,Y59,QNX,182,11.8,1537758,164,0.901,False
2023-12-01,Y58,QT6,212,41.9,506051,101,0.476,False
2023-12-01,Y58,QVV,134,19.2,699617,67,0.5,False
2023-12-01,Y58,QJK,208,19.2,1082047,105,0.505,False
2023-12-01,Y58,QSL,101,20.1,501321,76,0.752,False
2023-12-01,Y58,QOX,169,20.6,819157,121,0.716,False
2023-12-01,Y58,QUY,121,13.6,889463,75,0.62,False
2023-12-01,Y58,QR1,196,34.6,565809,103,0.526,False
2024-01-01,Y62,QYG,401,17.6,2274535,255,0.636,False
2024-01-01,Y62,QOP,767,29.6,2586911,442,0.576,False
2024-01-01,Y62,QE1,400,26.5,1512265,233,0.583,False
2024-01-01,Y63,QOQ,184,12.3,1495717,80,0.435,False
2024-01-01,Y63,QHM,440,16.6,2648569,203,0.461,False
2024-01-01,Y63,QF7,250,20.3,1232761,167,0.668,False
2024-01-01,Y63,QWO,358,16.7,2146896,292,0.816,False
2024-01-01,Y60,QHL,170,13.4,1266823,154,0.906,False
2024-01-01,Y60,QWU,175,19.8,885413,141,0.806,False
2024-01-01,Y60,QGH,134,19.5,687028,89,0.664,False
2024-01-01,Y60,QJ2,165,17.8,928090,103,0.624,False
2024-01-01,Y60,QK1,155,15.6,990432,116,0.748,False
2024-01-01,Y60,QJM,169,24.8,681181,130,0.769,False
2024-01-01,Y60,QPM,338,50.5,669366,0,0.0,False
2024-01-01,Y60,QT1,195,18.7,1042908,193,0.99,False
2024-01-01,Y60,QOC,135,31.0,435552,101,0.748,False
2024-01-01,Y60,QNC,219,22.5,975001,144,0.658,False
2024-01-01,Y60,QUA,341,32.7,1042826,339,0.994,False
2024-01-01,Y61,QJG,161,18.3,880828,121,0.752,False
2024-01-01,Y61,QM7,497,37.7,1318118,403,0.811,False
2024-01-01,Y61,QMM,208,22.7,916925,136,0.654,False
2024-01-01,Y61,QH8,180,17.5,1026575,179,0.994,False
2024-01-01,Y61,QHG,360,40.9,879500,282,0.783,False
2024-01-01,Y61,QUE,198,23.3,850062,155,0.783,False
2024-01-01,Y56,QMJ,178,11.9,1491711,110,0.618,False
2024-01-01,Y56,QKK,472,27.4,1720531,388,0.822,False
2024-01-01,Y56,QWE,390,27.2,1436085,359,0.921,False
2024-01-01,Y56,QMF,326,16.7,1949531,218,0.669,False
2024-01-01,Y56,QRV,578,24.2,2390057,286,0.495,False
2024-01-01,Y59,QU9,476,29.5,1614333,435,0.914,False
2024-01-01,Y59,QNQ,239,35.8,667037,224,0.937,False
2024-01-01,Y59,QKS,438,27.2,1612785,334,0.763,False
2024-01-01,Y59,QRL,347,21.5,1614176,343,0.988,False
2024-01-01,Y59,QXU,226,24.4,925154,179,0.792,False
2024-01-01,Y59,QNX,195,12.7,1537758,160,0.821,False
2024-01-01,Y58,QT6,212,41.9,506051,108,0.509,False
2024-01-01,Y58,QVV,144,20.6,699617,79,0.549,False
2024-01-01,Y58,QJK,216,20.0,1082047,96,0.444,False
2024-01-01,Y58,QSL,95,18.9,501321,55,0.579,False
2024-01-01,Y58,QOX,181,22.1,819157,112,0.619,False
2024-01-01,Y58,QUY,121,13.6,889463,90,0.744,False
2024-01-01,Y58,QR1,201,35.5,565809,135,0.672,False
2024-02-01,Y61,QH8,180,17.534033071134598,1026575,190,1.0,True
2024-02-01,Y56,QMF,424,21.74882061377839,1949531,467,1.0,True
2024-02-01,Y58,QR1,201,35.52435539201391,565809,202,1.0,True
2024-02-01,Y62,QYG,448,19.69633353630522,2274535,217,0.484375,False
2024-02-01,Y62,QOP,794,30.69297706801665,2586911,512,0.6448362720403022,False
2024-02-01,Y62,QE1,403,26.6487685690008,1512265,216,0.5359801488833746,False
2024-02-01,Y63,QOQ,184,12.30179238452194,1495717,110,0.5978260869565217,False
2024-02-01,Y63,QHM,443,16.726013179192236,2648569,214,0.4830699774266365,False
2024-02-01,Y63,QF7,250,20.279681138517525,1232761,138,0.552,False
2024-02-01,Y63,QWO,364,16.954710428451122,2146896,228,0.6263736263736264,False
2024-02-01,Y60,QHL,170,13.419396395550129,1266823,139,0.8176470588235294,False
2024-02-01,Y60,QWU,176,19.877729376008716,885413,140,0.7954545454545454,False
2024-02-01,Y60,QGH,134,19.50429967919794,687028,73,0.5447761194029851,False
2024-02-01,Y60,QJ2,165,17.77844821084162,928090,63,0.3818181818181818,False
2024-02-01,Y60,QK1,155,15.649736680559595,990432,129,0.832258064516129,False
2024-02-01,Y60,QJM,169,24.80985230063669,681181,136,0.8047337278106509,False
2024-02-01,Y60,QPM,342,51.09312394116223,669366,275,0.804093567251462,False
2024-02-01,Y60,QT1,202,19.368918447264765,1042908,135,0.6683168316831684,False
2024-02-01,Y60,QOC,145,33.291088090515025,435552,110,0.7586206896551724,False
2024-02-01,Y60,QNC,239,24.51279537149193,975001,146,0.6108786610878661,False
2024-02-01,Y60,QUA,339,32.50782009654535,1042826,310,0.9144542772861356,False
2024-02-01,Y61,QJG,161,18.278256367872046,880828,124,0.7701863354037267,False
2024-02-01,Y61,QM7,520,39.450185795201946,1318118,415,0.7980769230769231,False
2024-02-01,Y61,QMM,180,19.630831311175942,916925,69,0.3833333333333333,False
2024-02-01,Y61,QHG,360,40.93234792495736,879500,297,0.825,False
2024-02-01,Y61,QUE,210,24.70408040825257,850062,179,0.8523809523809524,False
2024-02-01,Y56,QMJ,187,12.535940272613129,1491711,167,0.893048128342246,False
2024-02-01,Y56,QKK,490,28.479579850639134,1720531,419,0.8551020408163266,False
2024-02-01,Y56,QWE,365,25.416322849970584,1436085,280,0.7671232876712328,False
2024-02-01,Y56,QRV,614,25.689763884292297,2390057,219,0.3566775244299674,False
2024-02-01,Y59,QU9,516,31.963665489090545,1614333,455,0.8817829457364341,False
2024-02-01,Y59,QNQ,223,33.431428841278674,667037,131,0.5874439461883408,False
2024-02-01,Y59,QKS,438,27.15799068071689,1612785,354,0.8082191780821918,False
2024-02-01,Y59,QRL,347,21.497036258747496,1614176,346,0.9971181556195964,False
2024-02-01,Y59,QXU,223,24.10409510200464,925154,166,0.7443946188340808,False
2024-02-01,Y59,QNX,192,12.485709715052694,1537758,177,0.921875,False
2024-02-01,Y58,QT6,212,41.893010783498106,506051,76,0.3584905660377358,False
2024-02-01,Y58,QVV,144,20.58269024337602,699617,85,0.5902777777777778,False
2024-02-01,Y58,QJK,216,19.96216430524737,1082047,114,0.5277777777777778,False
2024-02-01,Y58,QSL,81,16.157312380690215,501321,66,0.8148148148148148,False
2024-02-01,Y58,QOX,191,23.31665358411147,819157,125,0.6544502617801047,False
2024-02-01,Y58,QUY,121,13.6037137014131,889463,76,0.628099173553719,False
